Avanigadda,16.0197,80.92,India,Andhra Pradesh
Avaniyāpuram,9.8818,78.1125,India,Tamil Nādu
Avanos,38.715,34.8467,Turkey,Nevşehir
Avaré,-23.0989,-48.9258,Brazil,São Paulo
Avarua,-21.207,-159.771,Cook Islands,
Avcılar,40.9792,28.7214,Turkey,İstanbul
Avdiivka,48.1333,37.75,Ukraine,Donetska Oblast
Aveiro,40.6333,-8.65,Portugal,Aveiro
Aveiro,-3.6058,-55.3319,Brazil,Pará
Aveley,51.5018,0.2534,United Kingdom,Thurrock
Avelgem,50.7753,3.4442,Belgium,Flanders
Avelino Lopes,-10.1369,-43.9489,Brazil,Piauí
Avellaneda,-34.6625,-58.3678,Argentina,Buenos Aires
Avellaneda,-29.1175,-59.6583,Argentina,Santa Fe
Avellino,40.9167,14.7889,Italy,Campania
Avenal,36.0311,-120.1162,United States,California
Avenel,40.5842,-74.2716,United States,New Jersey
Aventura,25.9566,-80.1371,United States,Florida
Aver-o-Mar,41.4039,-8.769,Portugal,Porto
Aversa,40.9667,14.2,Italy,Campania
Aves,41.44,-8.3,Portugal,Porto
Avesta,60.1456,16.1683,Sweden,Dalarna
Avezzano,42.0411,13.4397,Italy,Abruzzo
Aviano,46.0667,12.5833,Italy,Friuli Venezia Giulia
Avigliana,45.0779,7.3984,Italy,Piedmont
Avigliano,40.7314,15.7166,Italy,Basilicata
Avignon,43.95,4.8075,France,Provence-Alpes-Côte d’Azur
Ávila,40.65,-4.6833,Spain,Castille-Leon
Avilés,43.5561,-5.9083,Spain,Asturias
Avion,50.4097,2.8328,France,Hauts-de-France
Avocado Heights,34.0391,-117.997,United States,California
Avola,36.9167,15.1333,Italy,Sicilia
Avon,48.4089,2.725,France,Île-de-France
Avon,41.4485,-82.0187,United States,Ohio
Avon,39.7601,-86.3916,United States,Indiana
Avon,41.7907,-72.8538,United States,Connecticut
Avon Lake,41.4944,-82.0159,United States,Ohio
Avon Park,27.5898,-81.5068,United States,Florida
Avondale,33.3873,-112.3235,United States,Arizona
Avranches,48.6844,-1.3569,France,Normandie
Avrankou,6.55,2.6667,Benin,Ouémé
Avrig,45.7081,24.3747,Romania,Sibiu
Avrillé,47.5069,-0.5889,France,Pays de la Loire
Avsallar,36.5833,31.8833,Turkey,Antalya
Avtury,43.1667,46,Russia,Chechnya
Aw Dheegle,1.9667,44.8333,Somalia,Shabeellaha Hoose
Awa,34.1014,134.2964,Japan,Tokushima
Awaji,34.4333,134.9167,Japan,Hyōgo
Awānkh,32.1392,75.4611,India,Punjab
Awans,50.6669,5.4633,Belgium,Wallonia
Awara,36.2113,136.229,Japan,Fukui
Āwarē,8.2667,44.15,Ethiopia,Sumalē
Āwasa,7.05,38.4667,Ethiopia,YeDebub Bihēroch Bihēreseboch na Hizboch
Āwash,8.9944,40.1667,Ethiopia,Āfar
Awbārī,26.5833,12.7667,Libya,Wādī al Ḩayāt
Aweil,8.78,27.4,South Sudan,Northern Bahr el Ghazal
Aweitancun,47.7251,88.0499,China,Xinjiang
Awfouss,31.6833,-4.1667,Morocco,Drâa-Tafilalet
Awjilah,29.1081,21.2869,Libya,Al Wāḩāt
Awka,6.2,7.0667,Nigeria,Anambra
Awlouz,30.7,-8.15,Morocco,Souss-Massa
Axapusco,19.7194,-98.7972,Mexico,México
Axim,4.8667,-2.2333,Ghana,Western
Axixá,-2.8369,-44.0528,Brazil,Maranhão
Axixá do Tocantins,-5.6169,-47.7689,Brazil,Tocantins
Axochiapan,18.5,-98.75,Mexico,Morelos
Ayabe,35.3,135.2667,Japan,Kyōto
Ayacucho,-13.1631,-74.2244,Peru,Ayacucho
Ayacucho,-37.1333,-58.4667,Argentina,Buenos Aires
Ayagawa,34.2496,133.923,Japan,Kagawa
Ayagöz,47.9667,80.4333,Kazakhstan,
Ayamonte,37.2,-7.4,Spain,Andalusia
Ayan,56.4583,138.1681,Russia,Khabarovskiy Kray
Ayancık,41.95,34.5833,Turkey,Sinop
Ayapango,19.1264,-98.8028,Mexico,México
Ayapel,8.3167,-75.15,Colombia,Córdoba
Ayas,24.2508,87.7784,India,West Bengal
Ayaş,40.0172,32.3483,Turkey,Ankara
Ayase,35.4333,139.4333,Japan,Kanagawa
Ayaviri,-14.8818,-70.5901,Peru,Puno
Aybastı,40.6867,37.3992,Turkey,Ordu
Aydarken,39.94,71.33,Kyrgyzstan,Batken
Aydın,37.8481,27.8453,Turkey,Aydın
Aydıncık,36.1417,33.3178,Turkey,Mersin
Aydıncık,40.1167,35.2667,Turkey,Yozgat
Āyikudi,9.0032,77.3449,India,Tamil Nādu
Ayirāpuram,9.8781,76.3039,India,Kerala
Aylesbury,51.8168,-0.8124,United Kingdom,Buckinghamshire
Aylesford,51.3033,0.4796,United Kingdom,Kent
Aylestone,52.604,-1.154,United Kingdom,Leicester
Ayni,38.6667,68.8167,Tajikistan,Nohiyahoi Tobei Jumhurí
Ayní,39.3975,68.5406,Tajikistan,Sughd
Ayntap,40.0986,44.4681,Armenia,Ararat
Ayodhyāpattanam,11.6755,78.2409,India,Tamil Nādu
Ayolas,-27.4,-56.9,Paraguay,Misiones
Ayomi,6.7833,1.7167,Benin,Couffo
Ayorou,14.735,0.92,Niger,Tillabéri
Ayos,3.9069,12.5272,Cameroon,Centre
Ayotoxco de Guerrero,20.1,-97.4,Mexico,Puebla
Ayr,55.458,-4.629,United Kingdom,South Ayrshire
Ayr,-19.5744,147.4066,Australia,Queensland
Aysha,10.75,42.5667,Ethiopia,Sumalē
Ayt ’Attou ou L’Arbi,31.5456,-8.2967,Morocco,Marrakech-Safi
Ayt Mohamed,32.5667,-6.9833,Morocco,Béni Mellal-Khénifra
Aytos,42.7,27.25,Bulgaria,Burgas
Aytré,46.1342,-1.1144,France,Nouvelle-Aquitaine
Ayungon,9.8584,123.1468,Philippines,Negros Oriental
Ayuquitan,9.4644,123.2237,Philippines,Negros Oriental
Ayutla de los Libres,16.9,-99.2167,Mexico,Guerrero
Ayutuxtepeque,13.7356,-89.2017,El Salvador,San Salvador
Ayvacık,39.6011,26.4047,Turkey,Çanakkale
Ayvacık,41.0036,36.6319,Turkey,Samsun
Ayvalık,39.3167,26.6944,Turkey,Balıkesir
Aywaille,50.4733,5.6739,Belgium,Wallonia
Ayyagarpet,17.2197,80.8339,India,Andhra Pradesh
Ayyampālaiyam,10.2253,77.7485,India,Tamil Nādu
Ayyāmpettai,10.8971,79.1915,India,Tamil Nādu
Az̧ Z̧a‘āyin,25.5669,51.4847,Qatar,Az̧ Z̧a‘āyin
Az Zabadānī,33.725,36.0972,Syria,Rīf Dimashq
Az̧ Z̧āhirīyah,31.4078,34.9722,West Bank,
Az Zaqāzīq,30.5667,31.5,Egypt,Ash Sharqīyah
Az Zarqā’,32.0833,36.1,Jordan,Az Zarqā’
Az Zāwīyah,32.7522,12.7278,Libya,Az Zāwiyah
Az Zaydīyah,15.3292,43.0094,Yemen,Al Ḩudaydah
Az Zintān,31.9306,12.2483,Libya,Al Jabal al Gharbī
Az Zubaydīyah,32.7588,45.1773,Iraq,Wāsiţ
Az Zubayr,30.3833,47.7,Iraq,Al Başrah
Az Zulfī,26.2833,44.8,Saudi Arabia,Ar Riyāḑ
Az Zuwāydah,31.4284,34.3659,Gaza Strip,
Az Zuwaytīnah,30.9522,20.1203,Libya,Banghāzī
Azacualpa,15.3667,-88.55,Honduras,Santa Bárbara
Āzādshahr,37.0869,55.1739,Iran,Golestān
Azalea Park,28.5473,-81.2956,United States,Florida
Azambuja,39.0667,-8.8667,Portugal,Lisboa
Āzamnagar,25.5456,87.8294,India,Bihār
Azandarīān,34.5075,48.6892,Iran,Hamadān
Azángaro,-14.9099,-70.1974,Peru,Puno
Azaourissè,6.6944,2.5075,Benin,Ouémé
Azare,11.6742,10.1911,Nigeria,Bauchi
Āz̄arshahr,37.7722,45.9781,Iran,Āz̄arbāyjān-e Sharqī
Azazga,36.7453,4.3711,Algeria,Tizi Ouzou
Azcoitia,43.1792,-2.3106,Spain,Basque Country
Azeffoun,36.8961,4.4204,Algeria,Tizi Ouzou
Azemmour,33.2878,-8.3422,Morocco,Casablanca-Settat
Āzezo,12.5586,37.4308,Ethiopia,Āmara
Aziylal,31.9669,-6.5694,Morocco,Béni Mellal-Khénifra
Azīzpur Chānde,25.7932,85.5945,India,Bihār
Azle,32.8955,-97.5379,United States,Texas
Aznā,33.4558,49.4556,Iran,Lorestān
Aznakayevo,54.85,53.1,Russia,Tatarstan
Azogues,-2.7333,-78.8333,Ecuador,Cañar
Azov,47.1,39.4167,Russia,Rostovskaya Oblast’
Azové,6.95,1.7,Benin,Couffo
Azpeitia,43.1819,-2.2653,Spain,Basque Country
Azrou,33.4417,-5.2247,Morocco,Fès-Meknès
Azua,18.46,-70.74,Dominican Republic,Valdesia
Azul,-36.7833,-59.85,Argentina,Buenos Aires
Azumino,36.3039,137.9058,Japan,Nagano
Azuqueca de Henares,40.5647,-3.2681,Spain,Castille-La Mancha
Azusa,34.1386,-117.9124,United States,California
Azzaba,36.7333,7.1,Algeria,Skikda
Azzano Decimo,45.8833,12.7167,Italy,Friuli Venezia Giulia
Ba,-17.5333,177.6833,Fiji,Ba
Ba Chúc,10.5,104.9,Vietnam,An Giang
Ba Đồn,17.7547,106.4231,Vietnam,Quảng Bình
Bà Rịa,10.4992,107.1675,Vietnam,Bà Rịa-Vũng Tàu
Ba‘qūbah,33.75,44.6333,Iraq,Diyālá
Baabda,33.8333,35.5333,Lebanon,Mont-Liban
Baalbek,34.0063,36.2073,Lebanon,Baalbek-Hermel
Baao,13.4535,123.3654,Philippines,Camarines Sur
Baaqlîne,33.6797,35.5583,Lebanon,Mont-Liban
Baar,47.2,8.5167,Switzerland,Zug
Baardheere,2.3333,42.2833,Somalia,Gedo
Baarn,52.2167,5.2833,Netherlands,Utrecht
Bāba Bakāla,31.55,75.25,India,Punjab
Baba I,6.0622,10.4903,Cameroon,North-West
Babadag,44.8981,28.7419,Romania,Tulcea
Babaeski,41.4325,27.0931,Turkey,Kırklareli
Babahoyo,-1.8167,-79.5167,Ecuador,Los Ríos
Bābai,22.7026,77.9349,India,Madhya Pradesh
Bābai Kalān,22.8313,78.6774,India,Madhya Pradesh
Babanūsah,11.3333,27.8,Sudan,West Kordofan
Babar,35.1692,7.1013,Algeria,Khenchela
Babati,-4.2167,35.75,Tanzania,Manyara
Babatngon,11.4207,124.8434,Philippines,Leyte
Babayevo,59.3833,35.9167,Russia,Vologodskaya Oblast’
Babayurt,43.6003,46.7789,Russia,Dagestan
Babenhausen,49.9667,8.95,Germany,Hesse
Babək,39.1519,45.4417,Azerbaijan,Babək
Babhanganwa,26.1398,86.8464,India,Bihār
Babhangaon,25.7897,86.9767,India,Bihār
Babhangāwān,25.3674,86.9501,India,Bihār
Babhani Bholwa,26.0876,86.7456,India,Bihār
Babhantoli,26.2168,88.3249,India,Bihār
Babhniyāwān,25.4943,84.4815,India,Bihār
Babhnoul,25.3202,84.2128,India,Bihār
Babīlā,33.4728,36.3344,Syria,Rīf Dimashq
Babīlē,9.2167,42.3333,Ethiopia,Oromīya
Bābol,36.5514,52.6789,Iran,Māzandarān
Bābolsar,36.7025,52.6575,Iran,Māzandarān
Babruysk,53.15,29.2333,Belarus,Mahilyowskaya Voblasts’
Bābura,25.6838,84.7825,India,Bihār
Babušnica,43.068,22.4115,Serbia,Babušnica
Babylon,40.6925,-73.3586,United States,New York
Bač,45.3833,19.2333,Serbia,Bač
Bắc Giang,21.2667,106.2,Vietnam,Bắc Giang
Bắc Kạn,22.1333,105.8333,Vietnam,Bắc Kạn
Bạc Liêu,9.2833,105.7167,Vietnam,Bạc Liêu
Bắc Ninh,21.1833,106.05,Vietnam,Bắc Ninh
Bacaadweyn,7.1917,47.5258,Somalia,Mudug
Bacabal,-4.225,-44.78,Brazil,Maranhão
Bacacay,13.2925,123.7917,Philippines,Albay
Bacalar,18.6769,-88.3953,Mexico,Quintana Roo
Bacarra,18.2519,120.6107,Philippines,Ilocos Norte
Bacău,46.5833,26.9167,Romania,Bacău
Bachchannapet,17.7883,79.0349,India,Andhra Pradesh
Bachhauta,25.5242,86.4606,India,Bihār
Bachi-Yurt,43.2242,46.1942,Russia,Chechnya
Bachrā,23.6886,85.0703,India,Jhārkhand
Băcioi,46.9122,28.8839,Moldova,Chişinău
Bačka Palanka,45.25,19.4,Serbia,Bačka Palanka
Bačka Topola,45.8167,19.6333,Serbia,Bačka Topola
Bački Petrovac,45.3606,19.5917,Serbia,Bački Petrovac
Backnang,48.9464,9.4306,Germany,Baden-Württemberg
Baclaran,14.5319,120.9942,Philippines,Parañaque
Baclayon,9.6227,123.9135,Philippines,Bohol
Bacliff,29.5085,-94.9888,United States,Texas
Bacnotan,16.7197,120.3481,Philippines,La Union
Baco,13.3584,121.0977,Philippines,Oriental Mindoro
Bacoli,40.8,14.0833,Italy,Campania
Bacolod,10.6765,122.9509,Philippines,Bacolod
Bacolod,8.1892,124.0238,Philippines,Lanao del Norte
Bacolor,14.9984,120.6526,Philippines,Pampanga
Bacong,9.2464,123.2948,Philippines,Negros Oriental
Bacoor,14.4624,120.9645,Philippines,Cavite
Bacuag,9.6081,125.6405,Philippines,Surigao del Norte
Bacup,53.704,-2.199,United Kingdom,Lancashire
Bacuri,-1.7028,-45.1339,Brazil,Maranhão
Bad Abbach,48.9333,12.05,Germany,Bavaria
Bad Aibling,47.8667,12.0167,Germany,Bavaria
Bad Bentheim,52.3031,7.1597,Germany,Lower Saxony
Bad Berleburg,51.0497,8.4,Germany,North Rhine-Westphalia
Bad Bevensen,53.0792,10.5833,Germany,Lower Saxony
Bad Bramstedt,53.9186,9.8844,Germany,Schleswig-Holstein
Bad Breisig,50.5092,7.2964,Germany,Rhineland-Palatinate
Bad Camberg,50.3,8.2667,Germany,Hesse
Bad Doberan,54.1069,11.9053,Germany,Mecklenburg-Western Pomerania
Bad Driburg,51.7333,9.0167,Germany,North Rhine-Westphalia
Bad Dürkheim,49.4594,8.1681,Germany,Rhineland-Palatinate
Bad Dürrenberg,51.2833,12.0667,Germany,Saxony-Anhalt
Bad Dürrheim,48.0167,8.5333,Germany,Baden-Württemberg
Bad Ems,50.3381,7.7106,Germany,Rhineland-Palatinate
Bad Essen,52.3214,8.34,Germany,Lower Saxony
Bad Fallingbostel,52.8675,9.6967,Germany,Lower Saxony
Bad Frankenhausen,51.3558,11.1011,Germany,Thuringia
Bad Freienwalde,52.7856,14.0325,Germany,Brandenburg
Bad Gandersheim,51.8719,10.0253,Germany,Lower Saxony
Bad Harzburg,51.8811,10.5622,Germany,Lower Saxony
Bad Hersfeld,50.8683,9.7075,Germany,Hesse
Bad Homburg,50.2167,8.6,Germany,Hesse
Bad Honnef am Rhein,50.645,7.2269,Germany,North Rhine-Westphalia
Bad Iburg,52.1592,8.0472,Germany,Lower Saxony
Bad Ischl,47.7115,13.6239,Austria,Oberösterreich
Bad Kissingen,50.2,10.0667,Germany,Bavaria
Bad König,49.75,9.0167,Germany,Hesse
Bad Kreuznach,49.85,7.8667,Germany,Rhineland-Palatinate
Bad Krozingen,47.9167,7.7,Germany,Baden-Württemberg
Bad Laasphe,50.9303,8.4167,Germany,North Rhine-Westphalia
Bad Laer,52.1031,8.0892,Germany,Lower Saxony
Bad Langensalza,51.1081,10.6467,Germany,Thuringia
Bad Lauchstädt,51.3667,11.8333,Germany,Saxony-Anhalt
Bad Lauterberg,51.6317,10.4706,Germany,Lower Saxony
Bad Liebenwerda,51.5167,13.4,Germany,Brandenburg
Bad Liebenzell,48.7742,8.7314,Germany,Baden-Württemberg
Bad Lippspringe,51.7833,8.8167,Germany,North Rhine-Westphalia
Bad Mergentheim,49.5,9.7667,Germany,Baden-Württemberg
Bad Münder am Deister,52.1992,9.4653,Germany,Lower Saxony
Bad Münstereifel,50.5531,6.7661,Germany,North Rhine-Westphalia
Bad Nauheim,50.3667,8.75,Germany,Hesse
Bad Nenndorf,52.3369,9.3786,Germany,Lower Saxony
Bad Neuenahr-Ahrweiler,50.5447,7.1133,Germany,Rhineland-Palatinate
Bad Neustadt,50.3219,10.2161,Germany,Bavaria
Bad Oeynhausen,52.2,8.8,Germany,North Rhine-Westphalia
Bad Oldesloe,53.8117,10.3742,Germany,Schleswig-Holstein
Bad Orb,50.2167,9.35,Germany,Hesse
Bad Pyrmont,51.9867,9.2636,Germany,Lower Saxony
Bad Rappenau,49.2333,9.1,Germany,Baden-Württemberg
Bad Reichenhall,47.7247,12.8769,Germany,Bavaria
Bad Säckingen,47.55,7.95,Germany,Baden-Württemberg
Bad Salzdetfurth,52.0653,10.0092,Germany,Lower Saxony
Bad Salzuflen,52.0833,8.7467,Germany,North Rhine-Westphalia
Bad Salzungen,50.8117,10.2333,Germany,Thuringia
Bad Sassendorf,51.5831,8.1667,Germany,North Rhine-Westphalia
Bad Schussenried,48.0067,9.6586,Germany,Baden-Württemberg
Bad Schwalbach,50.1333,8.0667,Germany,Hesse
Bad Schwartau,53.9194,10.6975,Germany,Schleswig-Holstein
Bad Segeberg,53.9167,10.3167,Germany,Schleswig-Holstein
Bad Soden am Taunus,50.1333,8.5,Germany,Hesse
Bad Soden-Salmünster,50.2667,9.3667,Germany,Hesse
Bad Sooden-Allendorf,51.2833,9.9833,Germany,Hesse
Bad Tölz,47.7603,11.5567,Germany,Bavaria
Bad Urach,48.4931,9.3986,Germany,Baden-Württemberg
Bad Vilbel,50.1781,8.7361,Germany,Hesse
Bad Vöslau,47.9669,16.2144,Austria,Niederösterreich
Bad Waldsee,47.9211,9.7519,Germany,Baden-Württemberg
Bad Wildbad,48.7503,8.5506,Germany,Baden-Württemberg
Bad Wildungen,51.1167,9.1167,Germany,Hesse
Bad Windsheim,49.5,10.4167,Germany,Bavaria
Bad Wörishofen,48.0058,10.5969,Germany,Bavaria
Bad Wurzach,47.9094,9.8994,Germany,Baden-Württemberg
Bad Zwischenahn,53.1836,8.0097,Germany,Lower Saxony
Bada Barabīl,22.12,85.4,India,Odisha
Badagabettu,13.3335,74.7999,India,Karnātaka
Badajoz,38.8803,-6.9753,Spain,Extremadura
Badalona,41.4333,2.2333,Spain,Catalonia
Bādanahatti,15.3176,76.8258,India,Karnātaka
Badantola,25.2402,87.9617,India,West Bengal
Badarpur,24.8685,92.5961,India,Assam
Badarwās,24.9752,77.5649,India,Madhya Pradesh
Bade,24.9575,121.2989,Taiwan,Taoyuan
Baden,48.0075,16.2344,Austria,Niederösterreich
Baden,47.4667,8.3,Switzerland,Aargau
Baden-Baden,48.7628,8.2408,Germany,Baden-Württemberg
Bādepalli,16.7549,78.1443,India,Andhra Pradesh
Badger,64.8006,-147.3877,United States,Alaska
Badhan,10.7139,48.3347,Somalia,Sanaag
Badhoevedorp,52.3333,4.7833,Netherlands,Noord-Holland
Badia Polesine,45.1,11.5,Italy,Veneto
Badian,9.8694,123.3959,Philippines,Cebu
Badiangan,10.986,122.5369,Philippines,Iloilo
Bādkulla,23.28,88.53,India,West Bengal
Badnāwar,23.0218,75.2327,India,Madhya Pradesh
Badoc,17.9267,120.4754,Philippines,Ilocos Norte
Badou,7.5833,0.6,Togo,Plateaux
Badr Ḩunayn,23.78,38.7906,Saudi Arabia,Al Madīnah al Munawwarah
Badru Khān,30.2523,75.7917,India,Punjab
Badulla,6.9847,81.0564,Sri Lanka,Uva
Badūria,22.74,88.79,India,West Bengal
Baduriātola,24.0928,84.0895,India,Jhārkhand
Bādurpalle,17.5468,78.365,India,Andhra Pradesh
Badvel,14.75,79.05,India,Andhra Pradesh
Bady Bassitt,-20.9178,-49.445,Brazil,São Paulo
Baena,37.6167,-4.3167,Spain,Andalusia
Baependi,-21.9589,-44.89,Brazil,Minas Gerais
Baesweiler,50.9,6.1833,Germany,North Rhine-Westphalia
Baetov,41.21,74.9,Kyrgyzstan,Naryn
Baeza,37.9833,-3.4667,Spain,Andalusia
Bafang,5.15,10.1833,Cameroon,Ouest
Bafanji,5.8361,10.4,Cameroon,North-West
Bafatá,12.1719,-14.6575,Guinea-Bissau,Bafatá
Bafia,4.75,11.2167,Cameroon,Centre
Bafilo,9.35,1.2667,Togo,Kara
Bafoulabé,13.8064,-10.8322,Mali,Kayes
Bafoussam,5.4667,10.4167,Cameroon,Ouest
Bāfq,31.6033,55.4003,Iran,Yazd
Bafra,41.5722,35.9147,Turkey,Samsun
Bāft,29.2331,56.6022,Iran,Kermān
Bafut,6.0833,10.1,Cameroon,North-West
Bafwasende,1.0103,27.1617,Congo (Kinshasa),Tshopo
Bāg,22.359,74.7905,India,Madhya Pradesh
Bag‘dod,40.4606,71.2214,Uzbekistan,Farg‘ona
Bagabag,16.6044,121.2521,Philippines,Nueva Vizcaya
Bagac,14.5951,120.3918,Philippines,Bataan
Bagaces,10.5157,-85.2478,Costa Rica,Guanacaste
Bagadó,5.4167,-76.4167,Colombia,Chocó
Bagaha,27.0992,84.09,India,Bihār
Bagahi,26.7632,84.467,India,Bihār
Bāgalkot,16.1833,75.7,India,Karnātaka
Bāgalūr,13.1328,77.6685,India,Karnātaka
Bāgalūr,12.8333,77.8667,India,Tamil Nādu
Bāgalvād,16.0528,76.8877,India,Karnātaka
Bagam,1.0833,104.0333,Indonesia,Kepulauan Riau
Bagamanoc,13.9408,124.2888,Philippines,Catanduanes
Bagamoyo,-6.4444,38.9028,Tanzania,Coast
Bagan Si Api-api,2.1667,100.8167,Indonesia,Riau
Baganga,7.5752,126.5585,Philippines,Davao Oriental
Bagaura,26.0388,84.4624,India,Bihār
Bāgchīni,26.4817,77.8185,India,Madhya Pradesh
Bağcılar,41.0344,28.8564,Turkey,İstanbul
Bagdarin,54.4444,113.5872,Russia,Buryatiya
Bagé,-31.3308,-54.1069,Brazil,Rio Grande do Sul
Bāgepalli,13.78,77.79,India,Karnātaka
Bāgeshwar,29.838,79.771,India,Uttarākhand
Bāgewādi,16.29,74.6,India,Mahārāshtra
Baggao,17.9347,121.7733,Philippines,Cagayan
Bāgh-e Bahādorān,32.3772,51.1883,Iran,Eşfahān
Bāgh-e Malek,31.5231,49.8861,Iran,Khūzestān
Bāgha Purāna,30.6881,75.0984,India,Punjab
Baghambarpur,26.8075,84.4059,India,Bihār
Baghānt,26.1748,86.1705,India,Bihār
Baghauni,25.9338,86.0594,India,Bihār
Baghdad,33.3153,44.3661,Iraq,Baghdād
Bāghduma,24.8223,87.0116,India,Bihār
Bagheria,38.0833,13.5,Italy,Sicilia
Bāghīn,30.1811,56.8019,Iran,Kermān
Baghlān,36.1328,68.7,Afghanistan,Baghlān
Baghra,25.5597,85.5841,India,Bihār
Bāgli,22.6412,76.3488,India,Madhya Pradesh
Bāglung,28.2667,83.6,Nepal,
Bagnacavallo,44.4167,11.9833,Italy,Emilia-Romagna
Bāgnān,22.47,87.97,India,West Bengal
Bagnara Calabra,38.2833,15.8167,Italy,Calabria
Bagneux,48.7983,2.3137,France,Île-de-France
Bagno a Ripoli,43.75,11.3167,Italy,Tuscany
Bagnolet,48.8692,2.4181,France,Île-de-France
Bagnolo in Piano,44.7667,10.6833,Italy,Emilia-Romagna
Bagnolo Mella,45.4333,10.1833,Italy,Lombardy
Bagnols-sur-Cèze,44.1625,4.62,France,Occitanie
Bago,17.3333,96.4833,Myanmar,Bago
Bago,10.5388,122.8384,Philippines,Negros Occidental
Bagong Pag-Asa,14.6622,121.0331,Philippines,Quezon
Bagong Silangan,14.7094,121.1,Philippines,Quezon
Bagou,10.8147,2.7164,Benin,Alibori
Bagrāmī,34.4911,69.2756,Afghanistan,Kābul
Bagre,-1.9,-50.1639,Brazil,Pará
Bagu Na Mohra,33.22,73.21,Pakistan,Punjab
Bagua Grande,-5.7572,-78.4453,Peru,Amazonas
Báguanos,20.7631,-76.0297,Cuba,Holguín
Baguio City,16.4119,120.5933,Philippines,Baguio
Bagulā,23.335,88.644,India,West Bengal
Baguley,53.399,-2.276,United Kingdom,Manchester
Bagulin,16.6079,120.4378,Philippines,La Union
Bagumbayan,14.4744,121.0569,Philippines,Taguig
Bagumbayan,6.5339,124.5633,Philippines,Maguindanao
Bahābād,31.8719,56.0239,Iran,Yazd
Bahādarpur,21.2922,76.1806,India,Madhya Pradesh
Bahādurganj,26.2617,87.8244,India,Bihār
Bahādurpur,25.4522,85.6303,India,Bihār
Bāhāgalpur,24.5934,87.9536,India,West Bengal
Baham,5.3333,10.4,Cameroon,Ouest
Bahār,34.9072,48.4414,Iran,Hamadān
Baharampur,24.1,88.25,India,West Bengal
Bahārestān,32.4797,51.7753,Iran,Eşfahān
Baharly,38.4303,57.4369,Turkmenistan,Ahal
Baharu,22.204,88.4283,India,West Bengal
Bahawalnagar,29.9928,73.2536,Pakistan,Punjab
Bahawalpur,29.3956,71.6836,Pakistan,Punjab
Bahçe,37.2,36.5833,Turkey,Osmaniye
Bahçesaray,38.1286,42.8075,Turkey,Van
Baheri,25.9426,86.0471,India,Bihār
Bahharet Oulad Ayyad,34.7702,-6.3047,Morocco,Rabat-Salé-Kénitra
Bahía Blanca,-38.7167,-62.2667,Argentina,Buenos Aires
Bahía de Caráquez,-0.6,-80.4167,Ecuador,Manabí
Bahía Honda,22.9064,-83.1639,Cuba,Artemisa
Bahir Dar,11.6,37.3833,Ethiopia,Āmara
Bahlā’,22.968,57.298,Oman,Ad Dākhilīyah
Bahon,19.4694,-72.1147,Haiti,Nord
Bahraigh,27.575,81.594,India,Uttar Pradesh
Bahrain,35.2078,72.5483,Pakistan,Khyber Pakhtunkhwa
Bahutāl,24.56,87.89,India,West Bengal
Baía da Traição,-6.6878,-34.9358,Brazil,Paraíba
Baía Farta,-12.6128,13.1987,Angola,Benguela
Baía Formosa,-6.3689,-35.0078,Brazil,Rio Grande do Norte
Baia Mare,47.6667,23.5833,Romania,Maramureş
Baia-Sprie,47.6592,23.7042,Romania,Maramureş
Baianópolis,-12.3058,-44.535,Brazil,Bahia
Baião,-2.7908,-49.6719,Brazil,Pará
Baião,41.1667,-8.0333,Portugal,Porto
Baiceng,25.3885,105.7848,China,Guizhou
Baicheng,23.901,106.6194,China,Guangxi
Baicheng,45.6148,122.832,China,Jilin
Baicheng,41.7957,81.8715,China,Xinjiang
Baichigan,39.5275,115.8564,China,Hebei
Băicoi,45.0453,25.8658,Romania,Prahova
Baidoa,3.1167,43.65,Somalia,Bay
Baidyabāti,22.79,88.32,India,West Bengal
Baie de Henne,19.6667,-73.2,Haiti,Nord-Ouest
Baie du Tombeau,-20.1138,57.5066,Mauritius,Pamplemousses
Baie-Comeau,49.2167,-68.15,Canada,Quebec
Baiersbronn,48.5058,8.3711,Germany,Baden-Württemberg
Baigou,39.1098,116.0139,China,Hebei
Baihar,22.1013,80.5497,India,Madhya Pradesh
Baiheqiao,22.9764,103.7982,China,Yunnan
Baiji,26.0231,106.9267,China,Guizhou
Baikatpur,25.4939,85.3792,India,Bihār
Baikonur,45.6167,63.3167,Kazakhstan,
Baikunthapur,22.9117,87.9668,India,West Bengal
Baikunthpur,24.7277,81.4098,India,Madhya Pradesh
Bail-Hongal,15.8137,74.8589,India,Karnātaka
Baildon,53.851,-1.763,United Kingdom,Bradford
Baile Átha Luain,53.4236,-7.9425,Ireland,Westmeath
Bailén,38.0833,-3.7667,Spain,Andalusia
Băileşti,44.0308,23.3525,Romania,Dolj
Bailey's Crossroads,38.8477,-77.1305,United States,Virginia
Bailin,33.485,105.0034,China,Gansu
Bailleston,55.8474,-4.1147,United Kingdom,Glasgow City
Bailleul,50.7375,2.7339,France,Hauts-de-France
Bainbridge,30.9052,-84.5732,United States,Georgia
Bainbridge,41.3855,-81.3478,United States,Ohio
Bainbridge Island,47.6439,-122.5434,United States,Washington
Bainet,18.1833,-72.75,Haiti,Sud-Est
Baipingshan,26.196,106.55,China,Guizhou
Baiquan,47.6018,126.0819,China,Heilongjiang
